PDB1 CATH1 CATH2 PDB2 CATH1 CATH2
3c7a 3.40.50.720.162 1.10.1040.10.43 1lj8 3.40.50.720.466 1.10.1040.10.39
1t46 3.30.200.20.39 1.10.510.10.16 3bhy 3.30.200.20.5 1.10.510.10.10
2r3i 3.30.200.20.49 1.10.510.10.6 3hko 3.30.200.20.59 1.10.510.10.75
3ip5 3.40.50.2300.216 3.40.50.2300.13 4kqc 3.40.50.2300.71 3.40.50.2300.67
3ka2 2.40.70.10.14 2.40.70.10.14 4y5l 2.40.70.10.4 2.40.70.10.1
1t46 3.30.200.20.39 1.10.510.10.16 2qlu 3.30.200.20.38 1.10.510.10.36
1dua 2.40.10.10.102 2.40.10.10.55 4m7g 2.40.10.10.8 2.40.10.10.3
4f0f 3.30.200.20.58 1.10.510.10.34 4r1v 3.30.200.20.19 1.10.510.10.7
3px8 3.40.420.10.4 4.10.470.10.5 4fbh 3.40.420.10.11 4.10.470.10.13
3goh 3.90.180.10.18 3.40.50.720.498 5dp2 3.90.180.10.1 3.40.50.720.88
3lop 3.40.50.2300.309 3.40.50.2300.59 4yle 3.40.50.2300.111 3.40.50.2300.81
2r3i 3.30.200.20.49 1.10.510.10.6 3bhy 3.30.200.20.5 1.10.510.10.10
2olg 2.40.10.10.92 2.40.10.10.61 3w95 2.40.10.10.149 2.40.10.10.84
3uk0 3.40.50.2300.208 3.40.50.2300.6 4m88 3.40.50.2300.335 3.40.50.2300.99
3i45 3.40.50.2300.224 3.40.50.2300.114 4rs3 3.40.50.2300.26 3.40.50.2300.7
3bhy 3.30.200.20.5 1.10.510.10.10 3gb2 3.30.200.20.80 1.10.510.10.84
2qlu 3.30.200.20.38 1.10.510.10.36 4i92 3.30.200.20.16 1.10.510.10.24
5cem 3.30.200.20.181 1.10.510.10.81 5ei6 3.30.200.20.95 1.10.510.10.82
3oen 3.40.190.10.74 3.40.190.10.176 3un6 3.40.190.10.275 3.40.190.10.313
2vec 2.60.120.10.137 2.60.120.10.94 5cad 2.60.120.10.52 2.60.120.10.18
4jcn 2.40.10.10.45 2.40.10.10.58 4m7g 2.40.10.10.8 2.40.10.10.3
5e8s 3.30.200.20.38 1.10.510.10.30 5ei6 3.30.200.20.95 1.10.510.10.82
3hko 3.30.200.20.59 1.10.510.10.75 4i92 3.30.200.20.16 1.10.510.10.24
4f0f 3.30.200.20.58 1.10.510.10.34 5e8s 3.30.200.20.38 1.10.510.10.30
1xs5 3.40.190.10.117 3.40.190.10.149 4got 3.40.190.10.62 3.40.190.10.244
3i45 3.40.50.2300.224 3.40.50.2300.114 3ip5 3.40.50.2300.216 3.40.50.2300.13
5icq 3.40.190.10.385 3.10.105.10.18 4ofj 3.40.190.10.372 3.10.105.10.9
3c30 3.30.450.220.1 2.20.20.100.2 2hje 3.30.450.220.1 2.20.20.100.1
1z17 3.40.50.2300.216 3.40.50.2300.13 3lop 3.40.50.2300.309 3.40.50.2300.59
3crr 3.40.50.300.330 1.10.287.890.1 2ze6 3.40.50.300.473 1.10.287.890.2
2h6d 3.30.200.20.98 1.10.510.10.52 4i92 3.30.200.20.16 1.10.510.10.24
3lop 3.40.50.2300.309 3.40.50.2300.59 3uk0 3.40.50.2300.208 3.40.50.2300.6
1xs5 3.40.190.10.117 3.40.190.10.149 3oen 3.40.190.10.74 3.40.190.10.176
4f06 3.40.50.2300.152 3.40.50.2300.49 4kqc 3.40.50.2300.71 3.40.50.2300.67
3un6 3.40.190.10.275 3.40.190.10.313 4got 3.40.190.10.62 3.40.190.10.244
1t46 3.30.200.20.39 1.10.510.10.16 4i92 3.30.200.20.16 1.10.510.10.24
2b7u 3.40.420.10.8 4.10.470.10.9 3px8 3.40.420.10.4 4.10.470.10.5
2olg 2.40.10.10.92 2.40.10.10.61 4m7g 2.40.10.10.8 2.40.10.10.3
2r3i 3.30.200.20.49 1.10.510.10.6 4btk 3.30.200.20.148 1.10.510.10.18
3ip5 3.40.50.2300.216 3.40.50.2300.13 4m88 3.40.50.2300.335 3.40.50.2300.99
1diw 2.60.120.200.66 2.80.10.50.88 3n7l 2.60.120.200.41 2.80.10.50.89
2z4u 3.40.420.10.2 4.10.470.10.2 4fbh 3.40.420.10.11 4.10.470.10.13
3d02 3.40.50.2300.15 3.40.50.2300.14 3s99 3.40.50.2300.190 3.40.50.2300.345
3wy8 2.40.10.10.25 2.40.10.10.41 5hxf 2.40.10.10.6 2.40.10.10.95
4ewe 2.60.120.10.74 2.60.120.10.9 5cad 2.60.120.10.52 2.60.120.10.18
2qlu 3.30.200.20.38 1.10.510.10.36 4r1v 3.30.200.20.19 1.10.510.10.7
1itx 3.20.20.80.7 3.10.50.10.1 3w4r 3.20.20.80.132 3.10.50.10.2
2qlu 3.30.200.20.38 1.10.510.10.36 2r3i 3.30.200.20.49 1.10.510.10.6
3sto 3.30.497.10.21 2.30.39.10.25 4zk3 3.30.497.10.3 2.30.39.10.3
4r1v 3.30.200.20.19 1.10.510.10.7 5e8s 3.30.200.20.38 1.10.510.10.30
4i92 3.30.200.20.16 1.10.510.10.24 4r1v 3.30.200.20.19 1.10.510.10.7
1si0 3.40.190.10.5 3.40.190.10.48 3un6 3.40.190.10.275 3.40.190.10.313
2z4u 3.40.420.10.2 4.10.470.10.2 4yp2 3.40.420.10.1 4.10.470.10.1
2r3i 3.30.200.20.49 1.10.510.10.6 4f0f 3.30.200.20.58 1.10.510.10.34
3gb2 3.30.200.20.80 1.10.510.10.84 3hko 3.30.200.20.59 1.10.510.10.75
3bhy 3.30.200.20.5 1.10.510.10.10 5ei6 3.30.200.20.95 1.10.510.10.82
2h6d 3.30.200.20.98 1.10.510.10.52 1t46 3.30.200.20.39 1.10.510.10.16
3dc0 3.20.20.80.152 2.60.40.1180.86 5a2a 3.20.20.80.90 2.60.40.1180.40
3fhr 3.30.200.20.126 1.10.510.10.59 5cem 3.30.200.20.181 1.10.510.10.81
3d02 3.40.50.2300.15 3.40.50.2300.14 4kqc 3.40.50.2300.71 3.40.50.2300.67
2wf7 3.40.50.1000.8 1.10.150.240.1 2qlt 3.40.50.1000.53 1.10.150.240.24
4iyk 2.60.40.1120.5 2.60.40.2060.3 4eiu 2.60.40.1120.6 2.60.40.2060.4
4u4v 1.20.1250.20.4 1.20.1250.20.6 4gc0 1.20.1250.20.5 1.20.1250.20.8
5h04 3.90.176.10.11 3.90.176.10.3 1qs2 3.90.176.10.1 3.90.176.10.3
4i92 3.30.200.20.16 1.10.510.10.24 5e8s 3.30.200.20.38 1.10.510.10.30
3sto 3.30.497.10.21 2.30.39.10.25 4x30 3.30.497.10.5 2.30.39.10.8
1pb8 3.40.190.10.73 3.40.190.10.137 2v3u 3.40.190.10.6 3.40.190.10.225
3fhr 3.30.200.20.126 1.10.510.10.59 4f0f 3.30.200.20.58 1.10.510.10.34
4f06 3.40.50.2300.152 3.40.50.2300.49 4m88 3.40.50.2300.335 3.40.50.2300.99
3s99 3.40.50.2300.190 3.40.50.2300.345 4kqc 3.40.50.2300.71 3.40.50.2300.67
3lop 3.40.50.2300.309 3.40.50.2300.59 4kqc 3.40.50.2300.71 3.40.50.2300.67
1xs5 3.40.190.10.117 3.40.190.10.149 3un6 3.40.190.10.275 3.40.190.10.313
1si0 3.40.190.10.5 3.40.190.10.48 2czl 3.40.190.10.138 3.40.190.10.243
2vch 3.40.50.2000.2 3.40.50.2000.20 2pq6 3.40.50.2000.40 3.40.50.2000.20
3w95 2.40.10.10.149 2.40.10.10.84 5hxf 2.40.10.10.6 2.40.10.10.95
1dua 2.40.10.10.102 2.40.10.10.55 5dgj 2.40.10.10.85 2.40.10.10.28
2v3u 3.40.190.10.6 3.40.190.10.225 4got 3.40.190.10.62 3.40.190.10.244
3lhs 3.40.50.1980.28 3.40.50.1980.55 4ljs 3.40.50.1980.89 3.40.50.1980.60
4fbh 3.40.420.10.11 4.10.470.10.13 4yp2 3.40.420.10.1 4.10.470.10.1
2pqc 3.65.10.10.9 3.65.10.10.7 2o0b 3.65.10.10.5 3.65.10.10.6
4kds 3.30.497.10.8 2.30.39.10.12 4x30 3.30.497.10.5 2.30.39.10.8
3i45 3.40.50.2300.224 3.40.50.2300.114 4yle 3.40.50.2300.111 3.40.50.2300.81
2r9y 3.30.497.10.26 2.30.39.10.31 4kds 3.30.497.10.8 2.30.39.10.12
1xs5 3.40.190.10.117 3.40.190.10.149 3uif 3.40.190.10.377 3.40.190.10.363
3gb2 3.30.200.20.80 1.10.510.10.84 4btk 3.30.200.20.148 1.10.510.10.18
1xkw 2.170.130.10.9 2.40.170.20.2 1kmo 2.170.130.10.1 2.40.170.20.3
2v3u 3.40.190.10.6 3.40.190.10.225 3oen 3.40.190.10.74 3.40.190.10.176
2pqc 3.65.10.10.9 3.65.10.10.7 3nvs 3.65.10.10.4 3.65.10.10.3
4btk 3.30.200.20.148 1.10.510.10.18 5ei6 3.30.200.20.95 1.10.510.10.82
1z17 3.40.50.2300.216 3.40.50.2300.13 4kqc 3.40.50.2300.71 3.40.50.2300.67
4jcn 2.40.10.10.45 2.40.10.10.58 5dgj 2.40.10.10.85 2.40.10.10.28
2qlu 3.30.200.20.38 1.10.510.10.36 2w5a 3.30.200.20.165 1.10.510.10.23
1xkw 2.170.130.10.9 2.40.170.20.2 3fhh 2.170.130.10.8 2.40.170.20.9
3bhy 3.30.200.20.5 1.10.510.10.10 4i92 3.30.200.20.16 1.10.510.10.24
1pb8 3.40.190.10.73 3.40.190.10.137 4got 3.40.190.10.62 3.40.190.10.244
1xs5 3.40.190.10.117 3.40.190.10.149 4i62 3.40.190.10.2 3.40.190.10.147
3lop 3.40.50.2300.309 3.40.50.2300.59 4m88 3.40.50.2300.335 3.40.50.2300.99
2ov3 3.40.50.1980.49 3.40.50.1980.78 3lhs 3.40.50.1980.28 3.40.50.1980.55
3i45 3.40.50.2300.224 3.40.50.2300.114 3uk0 3.40.50.2300.208 3.40.50.2300.6
3w95 2.40.10.10.149 2.40.10.10.84 4inl 2.40.10.10.42 2.40.10.10.82
2okt 3.30.390.10.2 3.20.20.120.26 4g7f 3.30.390.10.6 3.20.20.120.44
3w95 2.40.10.10.149 2.40.10.10.84 4jcn 2.40.10.10.45 2.40.10.10.58
1yr2 3.40.50.1820.20 2.130.10.120.4 1o6g 3.40.50.1820.20 2.130.10.120.1
1pb8 3.40.190.10.73 3.40.190.10.137 3oen 3.40.190.10.74 3.40.190.10.176
5cem 3.30.200.20.181 1.10.510.10.81 5e8s 3.30.200.20.38 1.10.510.10.30
3ea6 3.10.20.120.1 2.40.50.110.3 1et9 3.10.20.120.10 2.40.50.110.9
2h6d 3.30.200.20.98 1.10.510.10.52 2w5a 3.30.200.20.165 1.10.510.10.23
4inl 2.40.10.10.42 2.40.10.10.82 5dgj 2.40.10.10.85 2.40.10.10.28
3un6 3.40.190.10.275 3.40.190.10.313 4i62 3.40.190.10.2 3.40.190.10.147
3s99 3.40.50.2300.190 3.40.50.2300.345 4y9t 3.40.50.2300.113 3.40.50.2300.188
1t46 3.30.200.20.39 1.10.510.10.16 2w5a 3.30.200.20.165 1.10.510.10.23
2guf 2.170.130.10.3 2.40.170.20.7 4b7o 2.170.130.10.10 2.40.170.20.4
1p3c 2.40.10.10.48 2.40.10.10.35 5hxf 2.40.10.10.6 2.40.10.10.95
1xs5 3.40.190.10.117 3.40.190.10.149 4euo 3.40.190.10.153 3.40.190.10.56
4euo 3.40.190.10.153 3.40.190.10.56 4got 3.40.190.10.62 3.40.190.10.244
5dz6 3.40.366.10.6 3.30.70.250.1 4rl1 3.40.366.10.7 3.30.70.250.9
1dua 2.40.10.10.102 2.40.10.10.55 3wy8 2.40.10.10.25 2.40.10.10.41
2okt 3.30.390.10.2 3.20.20.120.26 1jpd 3.30.390.10.58 3.20.20.120.54
1xs5 3.40.190.10.117 3.40.190.10.149 2v84 3.40.190.10.109 3.40.190.10.95
2o0b 3.65.10.10.5 3.65.10.10.6 3nvs 3.65.10.10.4 3.65.10.10.3
3gms 3.90.180.10.10 3.40.50.720.476 3goh 3.90.180.10.18 3.40.50.720.498
1xs5 3.40.190.10.117 3.40.190.10.149 4qhq 3.40.190.10.41 3.40.190.10.149
3un6 3.40.190.10.275 3.40.190.10.313 4euo 3.40.190.10.153 3.40.190.10.56
2qlu 3.30.200.20.38 1.10.510.10.36 3hko 3.30.200.20.59 1.10.510.10.75
2w4q 3.90.180.10.36 3.40.50.720.89 5dp2 3.90.180.10.1 3.40.50.720.88
3bhy 3.30.200.20.5 1.10.510.10.10 4r1v 3.30.200.20.19 1.10.510.10.7
1kmo 2.170.130.10.1 2.40.170.20.3 2guf 2.170.130.10.3 2.40.170.20.7
4f0f 3.30.200.20.58 1.10.510.10.34 4i92 3.30.200.20.16 1.10.510.10.24
1p3c 2.40.10.10.48 2.40.10.10.35 2olg 2.40.10.10.92 2.40.10.10.61
3un6 3.40.190.10.275 3.40.190.10.313 4qhq 3.40.190.10.41 3.40.190.10.149
1rl0 3.40.420.10.7 4.10.470.10.11 3px8 3.40.420.10.4 4.10.470.10.5
2qlu 3.30.200.20.38 1.10.510.10.36 3bhy 3.30.200.20.5 1.10.510.10.10
4btk 3.30.200.20.148 1.10.510.10.18 4i92 3.30.200.20.16 1.10.510.10.24
3wy8 2.40.10.10.25 2.40.10.10.41 4m7g 2.40.10.10.8 2.40.10.10.3
2v3u 3.40.190.10.6 3.40.190.10.225 3uif 3.40.190.10.377 3.40.190.10.363
4got 3.40.190.10.62 3.40.190.10.244 4i62 3.40.190.10.2 3.40.190.10.147
3ip5 3.40.50.2300.216 3.40.50.2300.13 3s99 3.40.50.2300.190 3.40.50.2300.345
1t6e 2.40.70.10.25 2.40.70.10.31 4y5l 2.40.70.10.4 2.40.70.10.1
2r9y 3.30.497.10.26 2.30.39.10.31 4zk3 3.30.497.10.3 2.30.39.10.3
2w5a 3.30.200.20.165 1.10.510.10.23 5cem 3.30.200.20.181 1.10.510.10.81
2w5a 3.30.200.20.165 1.10.510.10.23 4btk 3.30.200.20.148 1.10.510.10.18
4m7g 2.40.10.10.8 2.40.10.10.3 5dgj 2.40.10.10.85 2.40.10.10.28
3d02 3.40.50.2300.15 3.40.50.2300.14 1z17 3.40.50.2300.216 3.40.50.2300.13
4y9t 3.40.50.2300.113 3.40.50.2300.188 4yle 3.40.50.2300.111 3.40.50.2300.81
1itx 3.20.20.80.7 3.10.50.10.1 3alf 3.20.20.80.98 3.10.50.10.3
1si0 3.40.190.10.5 3.40.190.10.48 2v3u 3.40.190.10.6 3.40.190.10.225
4rs3 3.40.50.2300.26 3.40.50.2300.7 4y9t 3.40.50.2300.113 3.40.50.2300.188
1k9z 3.30.540.10.10 3.40.190.80.3 1jp4 3.30.540.10.3 3.40.190.80.7
2vch 3.40.50.2000.2 3.40.50.2000.20 4l22 3.40.50.2000.100 3.40.50.2000.6
3fhr 3.30.200.20.126 1.10.510.10.59 3gb2 3.30.200.20.80 1.10.510.10.84
4x30 3.30.497.10.5 2.30.39.10.8 4zk3 3.30.497.10.3 2.30.39.10.3
2v3u 3.40.190.10.6 3.40.190.10.225 4i62 3.40.190.10.2 3.40.190.10.147
3g6m 3.20.20.80.96 3.10.50.10.7 4nzc 3.20.20.80.102 3.10.50.10.11
2w5a 3.30.200.20.165 1.10.510.10.23 4f0f 3.30.200.20.58 1.10.510.10.34
1pb8 3.40.190.10.73 3.40.190.10.137 3uif 3.40.190.10.377 3.40.190.10.363
2czl 3.40.190.10.138 3.40.190.10.243 2v3u 3.40.190.10.6 3.40.190.10.225
3kqj 3.65.10.10.2 3.65.10.10.1 3nvs 3.65.10.10.4 3.65.10.10.3
2qlu 3.30.200.20.38 1.10.510.10.36 4btk 3.30.200.20.148 1.10.510.10.18
2r9y 3.30.497.10.26 2.30.39.10.31 4x30 3.30.497.10.5 2.30.39.10.8
4got 3.40.190.10.62 3.40.190.10.244 4qhq 3.40.190.10.41 3.40.190.10.149
1vf8 3.20.20.80.27 3.10.50.10.2 1itx 3.20.20.80.7 3.10.50.10.1
3b6z 3.90.180.10.41 3.40.50.720.74 2w4q 3.90.180.10.36 3.40.50.720.89
4btk 3.30.200.20.148 1.10.510.10.18 4r1v 3.30.200.20.19 1.10.510.10.7
1efd 3.40.50.1980.93 3.40.50.1980.81 3lhs 3.40.50.1980.28 3.40.50.1980.55
3hko 3.30.200.20.59 1.10.510.10.75 4btk 3.30.200.20.148 1.10.510.10.18
1xs5 3.40.190.10.117 3.40.190.10.149 2ons 3.40.190.10.30 3.40.190.10.31
3uk0 3.40.50.2300.208 3.40.50.2300.6 4y9t 3.40.50.2300.113 3.40.50.2300.188
3px8 3.40.420.10.4 4.10.470.10.5 4yp2 3.40.420.10.1 4.10.470.10.1
2v3u 3.40.190.10.6 3.40.190.10.225 4euo 3.40.190.10.153 3.40.190.10.56
2w5a 3.30.200.20.165 1.10.510.10.23 3fhr 3.30.200.20.126 1.10.510.10.59
3w95 2.40.10.10.149 2.40.10.10.84 4m7g 2.40.10.10.8 2.40.10.10.3
4x9y 3.20.20.80.15 2.60.40.1180.1 5a2a 3.20.20.80.90 2.60.40.1180.40
1pb8 3.40.190.10.73 3.40.190.10.137 4i62 3.40.190.10.2 3.40.190.10.147
2h6d 3.30.200.20.98 1.10.510.10.52 5cem 3.30.200.20.181 1.10.510.10.81
2r3i 3.30.200.20.49 1.10.510.10.6 5ei6 3.30.200.20.95 1.10.510.10.82
3i45 3.40.50.2300.224 3.40.50.2300.114 4m88 3.40.50.2300.335 3.40.50.2300.99
2h6d 3.30.200.20.98 1.10.510.10.52 4btk 3.30.200.20.148 1.10.510.10.18
3b6z 3.90.180.10.41 3.40.50.720.74 5dp2 3.90.180.10.1 3.40.50.720.88
1uar 3.40.250.10.15 3.40.250.10.11 3utn 3.40.250.10.34 3.40.250.10.29
2v3u 3.40.190.10.6 3.40.190.10.225 2v84 3.40.190.10.109 3.40.190.10.95
2v3u 3.40.190.10.6 3.40.190.10.225 4qhq 3.40.190.10.41 3.40.190.10.149
1t46 3.30.200.20.39 1.10.510.10.16 5cem 3.30.200.20.181 1.10.510.10.81
4btk 3.30.200.20.148 1.10.510.10.18 5e8s 3.30.200.20.38 1.10.510.10.30
1t46 3.30.200.20.39 1.10.510.10.16 4btk 3.30.200.20.148 1.10.510.10.18
2ons 3.40.190.10.30 3.40.190.10.31 2v3u 3.40.190.10.6 3.40.190.10.225
4kqc 3.40.50.2300.71 3.40.50.2300.67 4m88 3.40.50.2300.335 3.40.50.2300.99
1p3c 2.40.10.10.48 2.40.10.10.35 3w95 2.40.10.10.149 2.40.10.10.84
1pb8 3.40.190.10.73 3.40.190.10.137 1xs5 3.40.190.10.117 3.40.190.10.149
2h6d 3.30.200.20.98 1.10.510.10.52 4f0f 3.30.200.20.58 1.10.510.10.34
2r3i 3.30.200.20.49 1.10.510.10.6 5cem 3.30.200.20.181 1.10.510.10.81
1pb8 3.40.190.10.73 3.40.190.10.137 4euo 3.40.190.10.153 3.40.190.10.56
3fhr 3.30.200.20.126 1.10.510.10.59 5ei6 3.30.200.20.95 1.10.510.10.82
2czl 3.40.190.10.138 3.40.190.10.243 4got 3.40.190.10.62 3.40.190.10.244
